################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images size   | (64,64)
# Architecure   | fabric
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 10000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
99.38,100.00,95.96,99.28,94.37,98.70,1005.14,False
99.32,100.00,95.82,99.42,94.37,98.70,1007.37,False
99.32,100.00,95.96,99.42,94.37,98.70,1009.56,False
99.44,100.00,96.25,99.28,93.94,98.27,1011.80,True
99.38,100.00,95.96,99.42,94.37,98.70,1014.04,False
99.51,100.00,95.96,99.42,94.37,98.70,1016.38,False
99.57,100.00,96.10,99.28,93.94,98.27,1018.70,False
99.44,100.00,96.10,99.28,93.94,98.70,1020.99,False
99.57,100.00,96.10,99.28,93.94,98.70,1023.30,False
99.57,100.00,95.96,99.42,94.37,98.70,1025.56,False
99.63,100.00,96.25,99.28,93.94,98.27,1027.70,False
99.51,100.00,96.25,99.42,94.37,98.70,1029.94,False
99.51,100.00,96.25,99.42,94.37,97.84,1032.27,False
99.57,100.00,96.10,99.42,94.37,98.27,1034.66,False
99.57,100.00,95.96,99.42,94.37,98.27,1036.98,False
99.69,100.00,96.10,99.42,94.37,98.27,1039.29,False
99.69,100.00,96.10,99.42,94.37,98.27,1041.63,False
99.57,100.00,96.25,99.42,94.37,98.70,1043.83,False
99.57,100.00,96.25,99.42,94.37,98.70,1046.14,False
99.69,100.00,96.25,99.42,94.37,98.70,1048.32,False
99.69,100.00,96.10,99.42,94.37,98.70,1050.65,False
99.63,100.00,96.25,99.42,94.37,98.70,1052.90,False
99.69,100.00,96.25,99.42,94.37,98.70,1055.22,False
99.69,100.00,96.25,99.42,94.81,98.27,1057.50,False
99.69,100.00,96.25,99.42,94.37,98.70,1059.83,False
99.63,100.00,96.39,99.42,94.37,98.70,1062.13,True
99.69,100.00,96.25,99.42,94.37,98.70,1064.34,False
99.63,100.00,96.39,99.42,94.37,98.70,1066.59,False
99.63,100.00,96.54,99.42,94.37,97.84,1068.78,True
99.75,100.00,96.39,99.28,93.94,98.70,1070.98,False
99.75,100.00,96.39,99.42,94.37,98.70,1073.28,False
99.75,100.00,96.39,99.42,94.37,98.70,1075.53,False
99.75,100.00,96.54,99.42,94.37,98.27,1077.79,False
99.81,100.00,96.39,99.42,94.37,98.27,1080.08,False
99.81,100.00,96.54,99.42,94.37,98.70,1082.38,False
99.75,100.00,96.25,99.28,94.81,98.70,1084.59,False
99.75,100.00,96.39,99.28,94.81,98.70,1086.89,False
99.75,100.00,96.54,99.28,94.81,98.70,1089.12,False
99.75,100.00,96.54,99.28,94.81,98.70,1091.41,False
99.75,100.00,96.54,99.42,94.37,98.70,1093.82,False
99.75,100.00,96.68,99.28,94.37,98.70,1096.11,True
99.75,100.00,96.54,99.28,94.37,98.70,1098.38,False
99.81,100.00,96.54,99.42,94.37,98.70,1100.72,False
99.75,100.00,96.54,99.28,94.37,98.70,1102.88,False
99.75,100.00,96.68,99.28,94.81,98.70,1105.16,False
99.88,100.00,96.54,99.42,94.37,98.70,1107.48,False
99.75,100.00,96.68,99.28,94.37,98.70,1109.65,False
99.88,100.00,96.68,99.28,94.37,98.70,1111.98,False
99.75,100.00,96.83,99.28,94.37,98.70,1114.33,True
99.81,100.00,96.68,99.28,94.37,98.70,1116.59,False
99.88,100.00,96.68,99.28,94.37,98.70,1118.83,False
99.94,100.00,96.54,99.28,94.37,98.27,1121.05,False
99.88,100.00,96.68,99.28,94.37,98.70,1123.32,False
99.88,100.00,96.68,99.28,94.81,98.70,1125.64,False
99.88,100.00,96.68,99.42,94.81,98.70,1127.96,False
99.81,100.00,96.83,99.28,94.37,98.70,1130.32,False
99.88,100.00,96.83,99.28,94.81,98.70,1132.65,False
99.81,100.00,96.68,99.28,94.81,98.70,1134.96,False
99.88,100.00,96.68,99.28,94.37,98.70,1137.29,False
99.88,100.00,96.83,99.42,94.37,98.70,1139.52,False
99.88,100.00,96.83,99.28,94.81,98.70,1141.78,False
99.81,100.00,96.83,99.28,94.81,98.70,1144.09,False
99.94,100.00,96.83,99.28,94.37,98.27,1146.35,False
99.94,100.00,96.83,99.28,94.37,98.70,1148.63,False
99.88,100.00,96.83,99.28,94.81,98.70,1150.88,False
99.88,100.00,96.83,99.28,94.81,98.70,1153.15,False
99.88,100.00,96.83,99.28,94.81,98.70,1155.44,False
99.94,100.00,96.83,99.28,94.37,98.27,1157.65,False
99.94,100.00,96.97,99.28,94.37,98.27,1159.88,True
99.94,100.00,96.68,99.28,94.81,98.70,1162.25,False
99.94,100.00,96.83,99.28,94.37,98.70,1164.62,False
99.94,100.00,96.83,99.28,94.81,98.70,1166.90,False
99.94,100.00,96.83,99.28,94.81,98.70,1169.16,False
100.00,100.00,96.83,99.28,94.81,98.70,1171.52,False
99.94,100.00,96.68,99.28,94.81,98.70,1173.77,False
99.94,100.00,96.83,99.28,94.81,98.70,1176.11,False
100.00,100.00,96.83,99.28,94.81,98.70,1178.40,False
100.00,100.00,96.97,99.28,94.37,98.70,1180.66,False
99.94,100.00,96.83,99.28,94.81,98.70,1182.95,False
100.00,100.00,96.83,99.28,94.81,98.70,1185.22,False
100.00,100.00,96.97,99.42,94.81,98.70,1187.42,False
100.00,100.00,96.83,99.28,94.81,98.70,1189.78,False
100.00,100.00,96.83,99.28,94.81,98.70,1192.02,False
100.00,100.00,96.97,99.28,94.81,98.70,1194.28,False
100.00,100.00,96.97,99.28,94.81,98.70,1196.63,False
100.00,100.00,96.97,99.28,94.81,98.70,1199.07,False
100.00,100.00,96.83,99.28,94.81,98.70,1201.41,False
100.00,100.00,96.97,99.28,94.81,98.70,1203.59,False
100.00,100.00,96.83,99.28,94.81,98.70,1205.89,False
100.00,100.00,96.97,99.28,94.81,98.27,1208.14,False
100.00,100.00,96.83,99.28,94.37,98.27,1210.37,False
100.00,100.00,96.83,99.28,94.81,98.70,1212.59,False
100.00,100.00,96.97,99.28,94.81,98.27,1214.84,False
100.00,100.00,96.83,99.28,94.81,98.70,1217.10,False
100.00,100.00,96.83,99.28,94.81,98.70,1219.45,False
100.00,100.00,96.83,99.28,94.81,98.70,1221.67,False
100.00,100.00,96.97,99.28,94.81,98.70,1224.05,False
100.00,100.00,96.97,99.28,94.81,98.70,1226.31,False
100.00,100.00,96.97,99.28,94.81,98.70,1228.62,False
100.00,100.00,96.97,99.28,94.81,98.70,1230.90,False
100.00,100.00,96.83,99.28,94.81,98.70,1233.18,False
100.00,100.00,97.11,99.28,94.81,98.27,1235.40,True
100.00,100.00,96.83,99.28,94.81,98.70,1237.70,False
100.00,100.00,96.97,99.28,94.81,98.70,1239.99,False
100.00,100.00,96.83,99.28,94.81,98.70,1242.31,False
100.00,100.00,96.97,99.28,94.81,98.70,1244.62,False
100.00,100.00,96.83,99.28,94.81,98.70,1246.94,False
100.00,100.00,96.97,99.28,94.81,98.70,1249.34,False
100.00,100.00,96.97,99.28,94.81,98.70,1251.64,False
100.00,100.00,96.97,99.28,94.81,98.70,1253.91,False
100.00,100.00,96.97,99.28,94.81,98.70,1256.30,False
100.00,100.00,96.97,99.28,94.81,98.70,1258.61,False
100.00,100.00,96.97,99.28,94.81,98.70,1261.05,False
100.00,100.00,96.97,99.28,94.81,98.27,1263.54,False
100.00,100.00,96.97,99.28,94.81,98.70,1265.78,False
100.00,100.00,96.97,99.28,94.81,98.70,1268.09,False
100.00,100.00,96.97,99.28,94.81,98.70,1270.35,False
100.00,100.00,96.97,99.28,94.81,98.70,1272.68,False
100.00,100.00,97.11,99.28,94.81,98.70,1275.07,False
100.00,100.00,96.97,99.28,94.81,98.70,1277.40,False
100.00,100.00,97.11,99.28,94.81,98.70,1279.70,False
100.00,100.00,97.26,99.28,94.81,98.27,1282.03,True
100.00,100.00,96.97,99.28,94.81,98.70,1284.43,False
100.00,100.00,97.11,99.28,94.81,98.27,1286.72,False
100.00,100.00,96.97,99.28,94.81,98.70,1289.01,False
100.00,100.00,97.26,99.28,94.81,98.70,1291.40,False
100.00,100.00,97.11,99.28,94.81,98.70,1293.76,False
100.00,100.00,97.11,99.28,94.81,98.27,1296.13,False
100.00,100.00,97.11,99.28,94.81,98.70,1298.47,False
100.00,100.00,96.97,99.28,94.81,98.70,1300.87,False
100.00,100.00,97.11,99.28,95.24,98.70,1303.14,False
100.00,100.00,97.26,99.42,94.81,98.27,1305.34,False
100.00,100.00,96.97,99.28,95.24,98.70,1307.55,False
100.00,100.00,97.11,99.28,94.81,98.70,1309.92,False
100.00,100.00,96.97,99.28,95.24,98.70,1312.26,False
100.00,100.00,96.97,99.28,95.24,98.70,1314.50,False
100.00,100.00,97.11,99.28,94.81,98.70,1316.87,False
100.00,100.00,96.83,99.28,95.24,98.70,1319.17,False
100.00,100.00,97.11,99.28,95.24,98.70,1321.51,False
100.00,100.00,96.97,99.28,95.24,98.70,1323.88,False
100.00,100.00,97.11,99.28,95.24,98.70,1326.15,False
100.00,100.00,97.26,99.28,94.81,98.70,1328.48,False
100.00,100.00,96.97,99.28,95.24,98.70,1330.82,False
100.00,100.00,96.97,99.28,95.24,98.70,1333.05,False
100.00,100.00,97.26,99.42,94.81,98.70,1335.36,False
100.00,100.00,97.26,99.42,94.81,98.70,1337.70,False
100.00,100.00,97.11,99.28,94.81,98.70,1339.99,False
100.00,100.00,97.11,99.28,95.24,98.70,1342.25,False
100.00,100.00,97.26,99.28,94.81,98.70,1344.54,False
100.00,100.00,97.11,99.28,95.24,98.70,1346.83,False
100.00,100.00,97.11,99.28,95.24,98.70,1349.14,False
100.00,100.00,97.11,99.28,95.24,98.70,1351.41,False
100.00,100.00,97.26,99.28,94.81,98.70,1353.73,False
100.00,100.00,97.26,99.28,95.24,98.70,1356.10,False
100.00,100.00,97.26,99.42,94.81,98.70,1358.30,False
100.00,100.00,97.26,99.28,95.24,98.70,1360.48,False
100.00,100.00,97.26,99.28,94.81,98.70,1362.73,False
100.00,100.00,97.26,99.28,94.81,98.70,1365.01,False
100.00,100.00,97.11,99.28,95.24,98.70,1367.34,False
100.00,100.00,97.40,99.28,94.81,98.27,1369.64,True
100.00,100.00,97.26,99.28,95.24,98.70,1371.93,False
100.00,100.00,97.11,99.28,95.24,98.70,1374.26,False
100.00,100.00,97.11,99.28,95.24,98.70,1376.47,False
100.00,100.00,97.26,99.42,94.81,98.70,1378.67,False
100.00,100.00,97.11,99.28,95.24,98.70,1380.91,False
100.00,100.00,97.26,99.42,95.24,98.70,1383.25,False
100.00,100.00,97.26,99.28,95.24,98.70,1385.56,False
100.00,100.00,97.26,99.28,95.24,98.70,1387.88,False
100.00,100.00,97.26,99.42,94.81,98.70,1390.37,False
100.00,100.00,97.11,99.42,95.24,98.70,1392.67,False
100.00,100.00,97.26,99.42,95.24,98.70,1394.99,False
100.00,100.00,97.26,99.42,95.24,98.70,1397.22,False
100.00,100.00,97.26,99.42,95.24,98.70,1399.46,False
100.00,100.00,97.26,99.28,95.24,98.70,1401.80,False
100.00,100.00,97.26,99.42,95.24,99.13,1404.21,True
100.00,100.00,97.40,99.42,95.24,98.70,1406.52,False
100.00,100.00,97.26,99.28,95.24,98.70,1408.77,False
100.00,100.00,97.26,99.28,95.24,98.27,1411.12,False
100.00,100.00,97.40,99.28,95.24,98.70,1413.32,False
100.00,100.00,97.40,99.28,95.24,98.70,1415.61,False
100.00,100.00,97.40,99.28,95.24,98.70,1417.78,False
100.00,100.00,97.40,99.28,95.24,98.27,1420.13,False
100.00,100.00,97.40,99.42,95.24,98.70,1422.49,False
100.00,100.00,97.55,99.42,95.24,98.70,1424.79,True
100.00,100.00,97.55,99.42,95.24,98.70,1424.79,True
